1314, 29, ORL, IND, 1, 
1617, 29, IND, CHI, 1, 
1617, 29, BOS, CHO, -1, 
1617, 29, ORL, CLE, 1, 
1617, 29, POR, DEN, -1, 
1617, 29, BRK, MIL, 1, 
1617, 29, MEM, NYK, 1, 
1617, 29, ATL, PHI, -1, 
1617, 29, MIN, SAC, 1, 
1617, 29, NOP, SAS, 1, 
1617, 30, MIL, DET, 1, 
1617, 30, DAL, HOU, 1, 
1617, 30, UTA, LAC, 1, 
1617, 30, WAS, MEM, 1, 
1617, 30, SAS, MIA, -1, 
1617, 30, LAL, OKC, 1, 
1617, 30, GSW, PHO, -1, 
1617, 31, SAC, ATL, 1, 
1617, 31, CHI, BRK, -1, 
1617, 31, PHO, LAC, 1, 
1617, 31, DEN, TOR, 1, 
1617, 32, HOU, CLE, 1, 
1617, 32, NYK, DET, 1, 
1617, 32, LAL, IND, 1, 
1617, 32, SAC, MIA, 1, 
1617, 32, MEM, MIN, 1, 
1617, 32, MIL, NOP, -1, 
1617, 32, ORL, PHI, -1, 
1617, 32, GSW, POR, -1, 
1617, 32, UTA, SAS, -1, 
1617, 33, LAL, ATL, -1, 
1617, 33, CHI, BOS, 1, 
1617, 33, DET, BRK, 1, 
1617, 33, PHI, CHO, 1, 
1617, 33, OKC, LAC, -1, 
1617, 33, NOP, MEM, 1, 
1617, 33, HOU, NYK, -1, 
1617, 33, POR, PHO, 1, 
1617, 33, DAL, UTA, 1, 
1617, 33, TOR, WAS, -1, 
1617, 34, BOS, CLE, 1, 
1617, 34, OKC, GSW, 1, 
1617, 34, IND, MIL, 1, 
1617, 34, DEN, MIN, -1, 
1617, 34, SAC, ORL, 1, 
1617, 35, CHO, BRK, -1, 
1617, 35, NYK, CHI, -1, 
1617, 35, POR, DAL, -1, 
1617, 35, GSW, LAL, 1, 
1617, 35, LAC, MEM, -1, 
1617, 35, PHO, NOP, -1, 
1617, 35, MIA, TOR, 1, 
1617, 35, SAS, UTA, -1, 
1617, 35, ATL, WAS, 1, 
1617, 36, HOU, ATL, 1, 
1617, 36, DEN, DET, 1, 
1617, 36, CHI, IND, 1, 
1617, 36, SAC, MIL, 1, 
1617, 36, MIN, OKC, 1, 
1617, 36, WAS, ORL, 1, 
1617, 36, CLE, PHI, -1, 
1617, 36, LAC, SAS, -1, 
1617, 37, DEN, BOS, -1, 
1617, 37, MIL, DAL, 1, 
1617, 37, PHO, LAL, 1, 
1617, 37, POR, MEM, -1, 
1617, 37, UTA, NYK, -1, 
1617, 37, SAC, TOR, -1, 
1617, 38, ORL, CHI, 1, 
1617, 38, IND, CHO, 1, 
1617, 38, NOP, GSW, 1, 
1617, 38, DET, LAC, 1, 
1617, 38, MIA, OKC, 1, 
1617, 38, UTA, PHI, -1, 
1617, 38, HOU, WAS, -1, 
1617, 39, MIN, BRK, 1, 
1617, 39, ATL, CLE, -1, 
1617, 39, DAL, LAL, -1, 
1617, 39, DEN, MEM, 1, 
1617, 39, PHO, POR, 1, 
1617, 39, NOP, SAC, 1, 
1617, 40, CHI, ATL, 1, 
1617, 40, UTA, CHO, 1, 
1617, 40, DAL, GSW, 1, 
1617, 40, PHI, IND, 1, 
1617, 40, POR, LAC, 1, 
1617, 40, BRK, NYK, 1, 
1617, 40, TOR, OKC, -1, 
1617, 40, MIN, ORL, -1, 
1617, 40, DET, PHO, 1, 
1617, 40, HOU, SAS, -1, 
1617, 40, BOS, WAS, 1, 
1617, 41, GSW, DEN, -1, 
1617, 41, CHI, MIA, -1, 
1617, 41, NOP, MIL, -1, 
1617, 41, LAL, SAC, -1, 
1617, 42, NYK, BOS, 1, 
1617, 42, TOR, CHO, -1, 
1617, 42, LAC, OKC, -1, 
1617, 42, UTA, ORL, -1, 
1617, 42, IND, PHI, 1, 
1617, 42, SAC, POR, 1, 
1617, 42, DET, SAS, 1, 
1617, 42, CLE, WAS, -1, 
1617, 43, PHI, ATL, 1, 
1617, 43, WAS, CHI, 1, 
1617, 43, DET, DEN, -1, 
1617, 43, SAS, HOU, -1, 
1617, 43, BOS, IND, -1, 
1617, 43, UTA, MIA, -1, 
1617, 43, MEM, MIL, 1, 
1617, 43, LAC, MIN, -1, 
1617, 43, LAL, NOP, -1, 
1617, 43, BRK, PHO, -1, 
1617, 43, NYK, TOR, 1, 
1617, 44, CHO, CLE, 1, 
1617, 44, PHO, GSW, 1, 
1617, 44, LAL, MIN, 1, 
1617, 44, ORL, OKC, -1, 
1617, 44, DEN, POR, 1, 
1617, 45, OKC, DET, 1, 
1617, 45, PHI, HOU, 1, 
1617, 45, ORL, IND, 1, 
1617, 45, BRK, LAC, 1, 
1617, 45, BOS, NOP, 1, 
1617, 45, DAL, NYK, 1, 
1617, 45, MIA, SAS, 1, 
1617, 45, MEM, UTA, -1, 
1617, 46, TOR, CLE, 1, 
1617, 46, BRK, LAL, 1, 
1617, 46, ATL, MIA, -1, 
1617, 46, CHO, MIN, -1, 
1617, 46, CHI, POR, -1, 
1617, 47, MIL, ATL, 1, 
1617, 47, DAL, BOS, 1, 
1617, 47, PHO, DEN, 1, 
1617, 47, CLE, IND, 1, 
1617, 47, MEM, LAC, -1, 
1617, 47, DET, NYK, 1, 
1617, 47, HOU, OKC, 1, 
1617, 47, NOP, ORL, 1, 
1617, 47, WAS, PHI, 1, 
1617, 47, SAS, SAC, -1, 
1617, 47, GSW, TOR, -1, 
1617, 48, POR, HOU, 1, 
1617, 48, MIL, MIA, 1, 
1617, 48, PHI, MIN, 1, 
1617, 48, CHI, UTA, -1, 
1617, 48, NYK, WAS, 1, 
1617, 49, GSW, BOS, -1, 
1617, 49, ATL, CHO, 1, 
1617, 49, DET, CLE, 1, 
1617, 49, MEM, DAL, -1, 
1617, 49, TOR, DEN, -1, 
1617, 49, PHO, IND, -1, 
1617, 49, SAS, LAL, -1, 
1617, 49, POR, NOP, 1, 
1617, 49, BRK, OKC, 1, 
1617, 49, LAC, SAC, -1, 
1617, 50, BOS, DET, -1, 
1617, 50, UTA, HOU, 1, 
1617, 50, CHI, LAC, 1, 
1617, 50, MIN, MEM, 1, 
1617, 50, GSW, MIL, -1, 
1617, 50, CHO, NOP, 1, 
1617, 50, DAL, ORL, 1, 
1617, 50, PHO, PHI, 1, 
1617, 50, MIA, WAS, -1, 
1617, 51, POR, BRK, -1, 
1617, 51, UTA, DEN, 1, 
1617, 51, CHI, LAL, -1, 
1617, 51, ATL, NYK, 1, 
1617, 51, IND, OKC, -1, 
1617, 51, TOR, SAC, 1, 
1617, 52, MEM, CHO, -1, 
1617, 52, HOU, DET, -1, 
1617, 52, GSW, IND, -1, 
1617, 52, TOR, LAC, 1, 
1617, 52, ORL, MIL, 1, 
1617, 52, BOS, MIN, -1, 
1617, 52, MIA, PHI, 1, 
1617, 52, DAL, SAS, 1, 
1617, 52, PHO, WAS, 1, 
1617, 53, NOP, ATL, -1, 
1617, 53, CHI, DEN, 1, 
1617, 53, OKC, LAL, 1, 
1617, 53, POR, NYK, 1, 
1617, 54, BOS, BRK, -1, 
1617, 54, SAS, CHO, -1, 
1617, 54, POR, CLE, 1, 
1617, 54, LAC, DAL, -1, 
1617, 54, MIA, DET, 1, 
1617, 54, LAL, GSW, 1, 
1617, 54, TOR, HOU, -1, 
1617, 54, ATL, IND, -1, 
1617, 54, MIN, NOP, 1, 
1617, 54, PHO, ORL, -1, 
1617, 54, MEM, PHI, -1, 
1617, 54, OKC, SAC, 1, 
1617, 54, DEN, UTA, 1, 
1617, 56, SAS, BOS, -1, 
1617, 56, DAL, CLE, 1, 
1617, 56, OKC, DEN, -1, 
1617, 56, LAC, DET, 1, 
1617, 56, BRK, IND, 1, 
1617, 56, GSW, LAL, -1, 
1617, 56, MIA, MEM, -1, 
1617, 56, TOR, MIL, -1, 
1617, 56, CHO, NYK, 1, 
1617, 56, WAS, ORL, -1, 
1617, 56, CHI, PHI, -1, 
1617, 56, MIN, PHO, -1, 
1617, 56, NOP, POR, 1, 
1617, 56, HOU, SAC, -1, 
1617, 56, ATL, UTA, 1, 
1617, 57, NYK, CHO, 1, 
1617, 57, MIN, GSW, 1, 
1617, 57, MEM, MIA, -1, 
1617, 57, DET, OKC, 1, 
1617, 57, SAS, WAS, -1, 
1617, 58, SAC, BRK, -1, 
1617, 58, NOP, DAL, 1, 
1617, 58, LAC, IND, 1, 
1617, 58, ATL, LAL, 1, 
1617, 58, MIL, ORL, -1, 
1617, 58, CLE, PHI, -1, 
1617, 58, DEN, PHO, -1, 
1617, 58, HOU, POR, -1, 
1617, 59, ATL, GSW, 1, 
1617, 59, CHO, MEM, -1, 
1617, 59, BOS, MIA, -1, 
1617, 59, UTA, MIN, -1, 
1617, 59, OKC, NYK, -1, 
1617, 59, PHI, TOR, 1, 
1617, 59, SAC, WAS, 1, 
1617, 60, LAC, BRK, 1, 
1617, 60, DET, CHO, -1, 
1617, 60, CLE, MIL, 1, 
1617, 60, LAL, NOP, 1, 
1617, 60, ORL, SAS, -1, 
1617, 60, HOU, UTA, 1, 
1617, 61, DET, BOS, -1, 
1617, 61, LAL, CHI, -1, 
1617, 61, SAS, DAL, -1, 
1617, 61, MIA, DEN, -1, 
1617, 61, NYK, MIN, -1, 
1617, 61, WAS, OKC, 1, 
1617, 61, ATL, PHO, 1, 
1617, 61, IND, POR, 1, 
1617, 61, MEM, TOR, 1, 
1617, 62, MIL, BRK, -1, 
1617, 62, DAL, CHO, 1, 
1617, 62, LAC, CLE, -1, 
1617, 62, HOU, GSW, -1, 
1617, 62, ORL, MEM, 1, 
1617, 62, MIA, UTA, -1, 
1617, 63, DET, ATL, -1, 
1617, 63, SAC, BOS, 1, 
1617, 63, CLE, CHI, 1, 
1617, 63, HOU, DEN, -1, 
1617, 63, LAC, NOP, -1, 
1617, 63, MIN, NYK, 1, 
1617, 63, ORL, PHI, -1, 
1617, 63, WAS, SAS, 1, 
1617, 63, LAL, TOR, 1, 
1617, 64, MIN, CHO, -1, 
1617, 64, CHI, DAL, 1, 
1617, 64, PHO, GSW, 1, 
1617, 64, LAL, MEM, 1, 
1617, 64, BRK, MIL, 1, 
1617, 64, BOS, PHI, -1, 
1617, 64, MIA, POR, 1, 
1617, 64, ATL, TOR, 1, 
1617, 64, DEN, UTA, 1, 
1617, 65, ORL, DET, -1, 
1617, 65, IND, LAC, -1, 
1617, 65, SAC, NYK, 1, 
1617, 65, NOP, OKC, 1, 
1617, 66, OKC, ATL, -1, 
1617, 66, WAS, BRK, -1, 
1617, 66, POR, CHI, -1, 
1617, 66, CHO, DAL, -1, 
1617, 66, IND, GSW, 1, 
1617, 66, BOS, HOU, 1, 
1617, 66, UTA, LAL, -1, 
1617, 66, SAS, MIL, -1, 
1617, 66, MEM, NOP, -1, 
1617, 66, DEN, PHI, -1, 
1617, 66, CLE, TOR, -1, 
1617, 67, CHI, DET, 1, 
1617, 67, PHI, MEM, 1, 
1617, 67, NYK, MIA, -1, 
1617, 67, SAS, MIN, -1, 
1617, 67, PHO, UTA, 1, 
1617, 67, ORL, WAS, -1, 
1617, 68, MIA, ATL, 1, 
1617, 68, DEN, BRK, 1, 
1617, 68, DET, CHO, 1, 
1617, 68, SAC, DAL, -1, 
1617, 68, LAL, HOU, 1, 
1617, 68, GSW, LAC, -1, 
1617, 68, POR, MIL, 1, 
1617, 68, CLE, NYK, -1, 
1617, 68, BOS, ORL, -1, 
1617, 68, IND, PHO, -1, 
1617, 69, SAS, CHI, 1, 
1617, 69, POR, MEM, 1, 
1617, 69, PHI, NOP, -1, 
1617, 69, MIN, TOR, 1, 
1617, 69, GSW, UTA, -1, 
1617, 69, DEN, WAS, 1, 
1617, 70, TOR, BOS, -1, 
1617, 70, ORL, CHO, 1, 
1617, 70, MIA, CLE, 1, 
1617, 70, IND, DAL, 1, 
1617, 70, PHO, LAL, -1, 
1617, 70, ATL, MIL, -1, 
1617, 70, DET, MIN, -1, 
1617, 70, HOU, OKC, -1, 
1617, 70, NYK, SAC, -1, 
1617, 71, MIA, CHI, 1, 
1617, 71, CHO, CLE, 1, 
1617, 71, DAL, HOU, 1, 
1617, 71, POR, IND, 1, 
1617, 71, NOP, LAC, 1, 
1617, 71, GSW, MEM, 1, 
1617, 71, DEN, ORL, -1, 
1617, 71, BRK, SAS, 1, 
1617, 71, SAC, UTA, 1, 
1617, 71, MIL, WAS, 1, 
1617, 72, PHI, DET, -1, 
1617, 72, NYK, LAL, -1, 
1617, 72, GSW, MIN, -1, 
1617, 72, BOS, OKC, 1, 
1617, 72, NOP, PHO, -1, 
1617, 73, DEN, DAL, 1, 
1617, 73, BRK, HOU, 1, 
1617, 73, CHO, IND, 1, 
1617, 73, POR, LAC, 1, 
1617, 73, WAS, MIA, 1, 
1617, 73, LAL, SAC, 1, 
1617, 73, MIL, TOR, 1, 
1617, 74, ORL, ATL, -1, 
1617, 74, MIN, CHI, -1, 
1617, 74, MEM, CLE, 1, 
1617, 74, GSW, NOP, -1, 
1617, 74, NYK, PHO, 1, 
1617, 74, OKC, POR, 1, 
1617, 75, LAL, BRK, 1, 
1617, 75, DET, DAL, -1, 
1617, 75, SAC, HOU, 1, 
1617, 75, CLE, MEM, 1, 
1617, 75, IND, MIA, 1, 
1617, 75, LAC, ORL, -1, 
1617, 75, TOR, PHI, -1, 
1617, 75, BOS, SAS, 1, 
1617, 75, OKC, UTA, 1, 
1617, 75, CHO, WAS, 1, 
1617, 76, POR, DEN, 1, 
1617, 76, NYK, GSW, 1, 
1617, 76, CHI, MIL, 1, 
1617, 76, IND, NOP, 1, 
1617, 76, SAS, PHO, -1, 
1617, 77, CHO, BOS, 1, 
1617, 77, MIL, CHI, -1, 
1617, 77, NOP, HOU, 1, 
1617, 77, SAC, MEM, -1, 
1617, 77, LAC, MIA, -1, 
1617, 77, BRK, ORL, 1, 
1617, 77, LAL, PHI, -1, 
1617, 77, ATL, TOR, -1, 
1617, 77, DAL, UTA, 1, 
1617, 77, DET, WAS, 1, 
1617, 78, CHO, ATL, -1, 
1617, 78, LAL, CLE, 1, 
1617, 78, NYK, DEN, 1, 
1617, 78, IND, DET, -1, 
1617, 78, POR, GSW, 1, 
1617, 78, HOU, MIN, -1, 
1617, 78, PHO, OKC, 1, 
1617, 79, SAC, DAL, 1, 
1617, 79, UTA, MEM, -1, 
1617, 79, BOS, MIA, -1, 
1617, 79, TOR, ORL, -1, 
1617, 79, BRK, PHI, 1, 
1617, 79, NOP, SAS, 1, 
1617, 79, LAC, WAS, 1, 
1617, 80, DET, CHI, 1, 
1617, 80, DAL, DEN, 1, 
1617, 80, WAS, IND, 1, 
1617, 80, PHO, MIN, 1, 
1617, 80, ATL, OKC, -1, 
1617, 81, LAL, CHO, 1, 
1617, 81, UTA, GSW, 1, 
1617, 81, SAS, HOU, -1, 
1617, 81, DEN, LAC, 1, 
1617, 81, BOS, MEM, -1, 
1617, 81, ORL, MIA, -1, 
1617, 81, CLE, MIL, -1, 
1617, 81, IND, NYK, 1, 
1617, 81, NOP, PHI, -1, 
1617, 81, POR, SAC, 1, 
1617, 81, BRK, TOR, 1, 
1617, 82, MIN, ATL, -1, 
1617, 82, WAS, CHI, -1, 
1617, 82, MIL, CLE, 1, 
1617, 82, MEM, DET, -1, 
1617, 82, OKC, NOP, -1, 
1617, 82, HOU, PHO, -1, 
1617, 82, DAL, POR, -1, 
1617, 82, SAC, UTA, -1, 
1617, 83, GSW, BRK, -1, 
1617, 83, BOS, IND, -1, 
1617, 83, SAS, LAC, 1, 
1617, 83, LAL, MIA, 1, 
1617, 83, ORL, NYK, 1, 
1617, 84, OKC, BOS, -1, 
1617, 84, CHI, CHO, 1, 
1617, 84, BRK, CLE, 1, 
1617, 84, ATL, DEN, -1, 
1617, 84, GSW, DET, -1, 
1617, 84, DAL, LAC, -1, 
1617, 84, HOU, MEM, 1, 
1617, 84, WAS, MIL, 1, 
1617, 84, SAC, MIN, -1, 
1617, 84, MIA, NOP, 1, 
1617, 84, LAL, ORL, 1, 
1617, 84, PHI, PHO, 1, 
1617, 84, SAS, POR, -1, 
1617, 84, TOR, UTA, -1, 
1617, 86, GSW, CLE, 1, 
1617, 86, LAC, LAL, 1, 
1617, 86, BOS, NYK, -1, 
1617, 86, MIN, OKC, 1, 
1617, 86, CHI, SAS, 1, 
1617, 87, CHO, BRK, 1, 
1617, 87, IND, CHI, 1, 
1617, 87, CLE, DET, 1, 
1617, 87, PHO, HOU, 1, 
1617, 87, DEN, LAC, -1, 
1617, 87, ATL, MIN, 1, 
1617, 87, DAL, NOP, 1, 
1617, 87, MEM, ORL, 1, 
1617, 87, TOR, POR, -1, 
1617, 87, PHI, SAC, 1, 
1617, 87, MIL, WAS, 1, 
1617, 88, MEM, BOS, 1, 
1617, 88, HOU, DAL, -1, 
1617, 88, UTA, LAL, -1, 
1617, 88, OKC, MIA, -1, 
1617, 89, NYK, ATL, 1, 
1617, 89, BRK, CHI, 1, 
1617, 89, MIN, DEN, 1, 
1617, 89, MIL, DET, -1, 
1617, 89, TOR, GSW, 1, 
1617, 89, LAC, NOP, 1, 
1617, 89, CHO, ORL, -1, 
1617, 89, SAC, POR, 1, 
1617, 89, PHO, SAS, 1, 
1617, 89, IND, WAS, 1, 
1617, 90, MIA, CHO, 1, 
1617, 90, BOS, CLE, 1, 
1617, 90, DAL, LAL, -1, 
1617, 90, OKC, MEM, 1, 
1617, 90, TOR, PHO, 1, 
1617, 90, PHI, UTA, 1, 
1617, 91, DET, ATL, 1, 
1617, 91, MIA, BOS, 1, 
1617, 91, PHI, DEN, -1, 
1617, 91, DAL, GSW, 1, 
1617, 91, LAC, HOU, 1, 
1617, 91, CHI, IND, 1, 
1617, 91, MIL, MIN, 1, 
1617, 91, NYK, NOP, 1, 
1617, 91, POR, SAS, 1, 
1617, 91, BRK, WAS, 1, 
1617, 92, MIL, CHI, -1, 
1617, 92, CLE, CHO, -1, 
1617, 92, NYK, HOU, 1, 
1617, 92, LAC, OKC, 1, 
1617, 92, MEM, SAC, -1, 
1617, 92, PHO, UTA, 1, 
1617, 93, SAS, ATL, 1, 
1617, 93, ORL, IND, 1, 
1617, 93, TOR, LAL, -1, 
1617, 93, DET, MIA, -1, 
1617, 93, POR, MIN, -1, 
1617, 94, UTA, BRK, -1, 
1617, 94, CHO, CHI, 1, 
1617, 94, NOP, CLE, 1, 
1617, 94, DEN, GSW, 1, 
1617, 94, WAS, HOU, 1, 
1617, 94, PHO, LAC, 1, 
1617, 94, OKC, MIL, 1, 
1617, 94, ORL, NYK, -1, 
1617, 95, UTA, BOS, 1, 
1617, 95, WAS, DAL, 1, 
1617, 95, SAC, DEN, -1, 
1617, 95, IND, DET, -1, 
1617, 95, MEM, LAL, 1, 
1617, 95, MIN, PHI, 1, 
1617, 95, MIA, PHO, 1, 
1617, 95, TOR, SAS, 1, 
1617, 96, OKC, CHO, 1, 
1617, 96, CHI, CLE, -1, 
1617, 96, POR, GSW, 1, 
1617, 96, MEM, LAC, 1, 
1617, 96, MIL, NYK, -1, 
1617, 96, ATL, ORL, -1, 
1617, 96, MIA, SAC, -1, 
1617, 97, PHO, DAL, -1, 
1617, 97, SAS, DEN, -1, 
1617, 97, CHO, DET, 1, 
1617, 97, OKC, HOU, 1, 
1617, 97, BRK, IND, 1, 
1617, 97, ATL, NOP, -1, 
1617, 97, LAL, POR, 1, 
1617, 97, UTA, TOR, 1, 
1617, 98, PHI, BOS, 1, 
1617, 98, CLE, BRK, -1, 
1617, 98, MEM, GSW, -1, 
1617, 98, MIA, LAL, 1, 
1617, 98, NYK, MIL, -1, 
1617, 98, HOU, ORL, -1, 
1617, 98, LAC, SAC, -1, 
1617, 98, MIN, WAS, 1, 
1617, 99, NOP, BOS, 1, 
1617, 99, TOR, CHI, 1, 
1617, 99, ATL, DAL, -1, 
1617, 99, NYK, IND, 1, 
1617, 99, UTA, MIN, -1, 
1617, 99, DEN, OKC, 1, 
1617, 99, CHO, SAS, 1, 
1617, 100, PHI, BRK, -1, 
1617, 100, MIA, LAC, 1, 
1617, 100, ORL, LAL, 1, 
1617, 100, UTA, MEM, 1, 
1617, 100, WAS, MIL, -1, 
1617, 100, CLE, PHO, -1, 
1617, 100, DET, POR, -1, 
1617, 100, GSW, SAC, -1, 
1617, 100, HOU, TOR, -1, 
1617, 101, OKC, CHI, -1, 
1617, 101, DAL, MIN, 1, 
1617, 101, NOP, NYK, -1, 
1617, 102, ATL, BRK, -1, 
1617, 102, MIA, GSW, 1, 
1617, 102, CHO, HOU, 1, 
1617, 102, POR, LAL, -1, 
1617, 102, DET, SAC, 1, 
1617, 102, MIL, SAS, -1, 
1617, 102, BOS, TOR, 1, 
1617, 102, CLE, UTA, 1, 
1617, 102, CHI, WAS, 1, 
1617, 103, WAS, BOS, 1, 
1617, 103, ORL, LAC, 1, 
1617, 103, HOU, MIN, 1, 
1617, 103, MEM, OKC, 1, 
1617, 103, NYK, PHI, 1, 
1617, 103, CLE, POR, 1, 
1617, 104, NOP, BRK, -1, 
1617, 104, IND, DEN, 1, 
1617, 104, DET, GSW, 1, 
1617, 104, CHI, NYK, 1, 
1617, 104, DAL, PHO, -1, 
1617, 104, LAL, SAS, 1, 
1617, 105, BOS, ATL, -1, 
1617, 105, MEM, HOU, -1, 
1617, 105, MIA, MIL, 1, 
1617, 105, OKC, MIN, 1, 
1617, 105, CHO, PHI, 1, 
1617, 105, ORL, POR, -1, 
1617, 105, CLE, SAC, -1, 
1617, 105, BRK, TOR, 1, 
1617, 105, DET, UTA, 1, 
1617, 106, NOP, CHI, 1, 
1617, 106, LAL, LAC, 1, 
1617, 106, SAS, PHO, 1, 
1617, 106, ORL, UTA, 1, 
1617, 106, PHI, WAS, 1, 
1617, 107, MIL, ATL, 1, 
1617, 107, HOU, BRK, -1, 
1617, 107, MIN, DAL, 1, 
1617, 107, DET, LAL, -1, 
1617, 107, CHI, MEM, -1, 
1617, 107, OKC, SAC, -1, 
1617, 107, NYK, TOR, 1, 
1617, 108, CHO, BOS, 1, 
1617, 108, ORL, DEN, 1, 
1617, 108, CLE, GSW, 1, 
1617, 108, NOP, IND, 1, 
1617, 108, OKC, LAC, 1, 
1617, 108, PHI, MIL, -1, 
1617, 108, ATL, NYK, -1, 
1617, 108, UTA, PHO, -1, 
1617, 108, POR, WAS, 1, 
1617, 109, TOR, BRK, -1, 
1617, 109, DAL, CHI, -1, 
1617, 109, DEN, LAL, -1, 
1617, 109, HOU, MIA, 1, 
1617, 109, MIN, SAS, 1, 
1617, 110, NYK, BOS, -1, 
1617, 110, POR, CHO, 1, 
1617, 110, ATL, DET, 1, 
1617, 110, OKC, GSW, 1, 
1617, 110, MIL, HOU, 1, 
1617, 110, ORL, NOP, 1, 
1617, 110, TOR, PHI, 1, 
1617, 110, IND, SAC, -1, 
1617, 110, MEM, WAS, 1, 
1617, 111, PHO, CLE, 1, 
1617, 111, MIN, LAC, -1, 
1617, 111, DAL, MIA, 1, 
1617, 111, WAS, NYK, -1, 
1617, 111, DEN, SAS, 1, 
1617, 112, CHI, ATL, 1, 
1617, 112, TOR, CHO, 1, 
1617, 112, UTA, DAL, -1, 
1617, 112, GSW, HOU, -1, 
1617, 112, IND, LAL, 1, 
1617, 112, SAC, MEM, 1, 
1617, 112, BRK, NOP, -1, 
1617, 112, MIL, ORL, 1, 
1617, 112, POR, PHI, 1, 
1617, 113, PHI, ATL, 1, 
1617, 113, POR, BOS, -1, 
1617, 113, SAC, CHI, 1, 
1617, 113, BRK, CHO, 1, 
1617, 113, SAS, CLE, -1, 
1617, 113, LAC, DEN, 1, 
1617, 113, WAS, DET, 1, 
1617, 113, HOU, MEM, -1, 
1617, 113, MIL, MIA, 1, 
1617, 113, PHO, NYK, -1, 
1617, 113, IND, UTA, 1, 
1617, 114, LAL, DAL, 1, 
1617, 114, DEN, MIN, 1, 
1617, 114, GSW, ORL, -1, 
1617, 114, PHO, TOR, -1, 
1617, 115, LAC, ATL, -1, 
1617, 115, SAS, BRK, -1, 
1617, 115, WAS, CHO, -1, 
1617, 115, SAC, DET, -1, 
1617, 115, NYK, IND, -1, 
1617, 115, GSW, MIA, 1, 
1617, 115, HOU, MIL, 1, 
1617, 115, CLE, NOP, 1, 
1617, 115, OKC, UTA, -1, 
1617, 116, UTA, DEN, 1, 
1617, 116, CHI, ORL, -1, 
1617, 116, LAC, PHI, 1, 
1617, 116, MIN, PHO, -1, 
1617, 116, SAS, TOR, -1, 
1617, 116, BOS, WAS, 1, 
1617, 117, HOU, BOS, 1, 
1617, 117, MIA, BRK, -1, 
1617, 117, ATL, CHI, -1, 
1617, 117, GSW, CHO, -1, 
1617, 117, SAC, CLE, -1, 
1617, 117, NYK, DAL, 1, 
1617, 117, TOR, MEM, 1, 
1617, 117, PHI, MIL, -1, 
1617, 117, OKC, NOP, -1, 
1617, 117, LAL, POR, 1, 
1617, 118, PHO, DEN, 1, 
1617, 118, IND, MIN, -1, 
1617, 118, DAL, OKC, 1, 
1617, 118, LAL, UTA, 1, 
1617, 119, WAS, ATL, -1, 
1617, 119, ORL, BOS, 1, 
1617, 119, MIA, CHI, -1, 
1617, 119, BRK, CLE, 1, 
1617, 119, SAC, IND, 1, 
1617, 119, SAS, NOP, 1, 
1617, 119, CHO, NYK, 1, 
1617, 119, HOU, PHI, -1, 
1617, 119, MEM, POR, 1, 
1617, 119, MIL, TOR, 1, 
1617, 120, SAC, CHO, -1, 
1617, 120, LAC, GSW, 1, 
1617, 120, DET, MIA, 1, 
1617, 120, BOS, MIL, -1, 
1617, 120, BRK, MIN, 1, 
1617, 120, DEN, PHO, -1, 
1617, 120, MEM, UTA, -1, 
1617, 121, NYK, ATL, 1, 
1617, 121, PHI, CHI, 1, 
1617, 121, OKC, CLE, 1, 
1617, 121, HOU, IND, 1, 
1617, 121, WAS, NOP, -1, 
1617, 121, GSW, POR, -1, 
1617, 121, DAL, SAS, -1, 
1617, 121, ORL, TOR, -1, 
1617, 122, DET, BOS, 1, 
1617, 122, CLE, DAL, 1, 
1617, 122, BRK, MIA, 1, 
1617, 122, ORL, MIN, 1, 
1617, 122, SAC, PHI, 1, 
1617, 122, MEM, PHO, -1, 
1617, 123, SAC, HOU, 1, 
1617, 123, DEN, LAL, 1, 
1617, 123, CHO, POR, 1, 
1617, 123, OKC, SAS, 1, 
1617, 123, NOP, TOR, 1, 
1617, 123, NYK, WAS, 1, 
1617, 124, TOR, BOS, 1, 
1617, 124, NYK, BRK, -1, 
1617, 124, MIN, CLE, 1, 
1617, 124, PHI, DAL, 1, 
1617, 124, MEM, DEN, -1, 
1617, 124, NOP, DET, 1, 
1617, 124, CHO, GSW, 1, 
1617, 124, ATL, MIA, 1, 
1617, 124, CHI, OKC, -1, 
1617, 124, IND, ORL, -1, 
1617, 124, LAC, PHO, -1, 
1617, 124, MIL, UTA, 1, 
1617, 125, ATL, HOU, -1, 
1617, 125, GSW, LAC, -1, 
1617, 125, PHI, SAS, 1, 
1617, 125, LAL, WAS, 1, 
1617, 126, LAL, BOS, 1, 
1617, 126, IND, BRK, -1, 
1617, 126, MIL, DEN, 1, 
1617, 126, MIN, DET, 1, 
1617, 126, CHI, HOU, 1, 
1617, 126, MEM, OKC, 1, 
1617, 126, TOR, ORL, 1, 
1617, 126, DAL, POR, -1, 
1617, 126, PHO, SAC, -1, 
1617, 127, ORL, ATL, 1, 
1617, 127, DET, IND, 1, 
1617, 127, PHI, MIA, 1, 
1617, 127, MEM, MIN, -1, 
1617, 127, CLE, NYK, -1, 
1617, 127, MIL, PHO, -1, 
1617, 127, GSW, SAC, 1, 
1617, 127, DEN, SAS, 1, 
1617, 127, CHO, UTA, 1, 
1617, 127, NOP, WAS, 1, 
1617, 128, LAC, BOS, 1, 
1617, 128, TOR, BRK, -1, 
1617, 128, POR, OKC, 1, 
1617, 129, UTA, ATL, -1, 
